PROP_NUM,GAME_TITLE,MONTH,COIN_IN,HANDLE_PULLS,ASSET_COUNT
8,1006,5,46370,85980,31
8,1415,12,66980,29960,124
21,49,9,512210,148210,150
10,1784,9,213510,239760,90
8,1747,1,16810,20460,31
10,689,11,369940,251070,155
8,2092,4,9925970,1876760,630
8,1425,7,1530,3270,31
10,2218,3,136470,103630,62
10,2287,1,92730,24300,11
10,2934,10,470140,514510,372
10,2237,12,115950,122340,62
10,1610,4,31760,16660,16
22,338,12,60140,37630,62
8,1580,6,74630,211350,30
8,487,4,41660,66780,30
1,1656,2,119750,71270,28
10,3042,4,61150,30370,60
10,845,3,38070,34100,31
10,144,11,86780,68190,60
21,2637,2,47530,43880,56
20,231,8,901430,421710,186
8,761,1,86540,110720,93
10,2299,7,681060,510370,272
1,2376,3,54860,52370,62
8,532,4,58270,39440,30
20,1102,8,536990,102700,93
20,2619,5,55200,48490,31
20,1172,9,194260,170550,150
14,1969,4,55030,56160,120
10,2842,5,30520,17060,31
20,363,12,63890,78080,31
10,951,9,413080,29190,60
10,3271,6,1084920,966120,630
10,808,12,62580,48060,93
10,1412,11,2094960,299870,780
14,2434,12,282410,85420,93
21,3293,4,33180,32140,30
1,2251,7,18390,14340,31
16,1753,5,31070,25530,31
8,67,11,259180,238340,318
10,1114,7,744480,597440,372
8,1708,5,76560,75220,62
8,1813,3,37750,35080,31
10,2282,6,150310,116860,90
8,3098,3,16010,14510,14
8,394,1,75680,13250,93
10,1057,3,75680,53630,62
20,2471,10,1498500,298100,434
10,1245,12,218860,129810,93
10,791,4,283280,256870,220
20,2097,5,98420,135670,62
8,1171,3,123590,192580,31
10,2489,1,15930,4600,16
8,3011,3,181870,153440,93
22,3164,6,108640,113990,150
10,1558,1,25110,13910,15
10,2734,5,101060,56140,62
10,537,5,121930,29210,124
10,3164,6,1071910,813180,564
1,2740,10,554330,185300,310
20,498,9,1045340,84170,90
14,1893,6,-3370,5840,60
10,3006,12,144020,110180,93
8,2054,11,263500,285740,270
20,1685,11,474870,270680,90
14,1649,3,3995910,1289970,341
21,634,1,70740,13820,25
14,3208,2,-31110,10,28
20,250,10,119010,34590,31
8,461,2,3280,4770,6
20,1141,2,65020,118930,28
20,1823,3,1071140,683860,217
20,506,9,1115450,248600,180
1,248,2,78850,56330,56
16,1365,6,223700,74960,148
20,194,3,43800,29620,31
10,2932,5,368680,374000,186
8,558,2,475060,651090,140
10,2233,6,201050,155030,90
14,2213,11,77050,85910,60
22,1497,9,76770,96370,60
20,2424,4,58900,27040,30
8,2416,1,191300,377050,62
10,1109,7,736670,185080,124
10,1617,8,1078530,467100,868
22,1114,11,71600,51070,90
20,1483,3,42060,27210,31
10,580,6,54070,37890,60
8,2833,3,55440,94460,31
10,2222,12,677120,424540,186
8,626,3,193920,147980,186
20,3225,8,74030,66330,62
8,1346,8,14661650,2242660,553
20,1529,7,124300,87810,93
20,3341,9,149180,59150,30
10,3206,9,71320,54570,90
14,1756,3,14110,37200,62
16,3283,9,129820,52920,60
20,3157,4,379530,244970,180
14,1756,5,-15000,11560,62
10,1740,5,58460,34860,62
20,2689,11,137060,106470,90
20,2545,11,1131940,167770,90
10,3152,7,59930,46140,186
20,2967,2,79420,12180,28
22,3032,4,35590,29160,30
8,385,8,28390,49560,31
8,1049,8,70290,91650,31
10,1808,8,317200,206330,115
10,3090,7,143820,54790,62
16,968,2,38380,31360,56
8,1172,11,94480,192870,60
10,1026,6,184210,95140,90
10,2876,8,2183070,725170,1302
8,1040,3,139310,64290,31
1,2867,3,21810,15810,31
20,3111,1,115960,52920,42
10,2117,5,33340,17850,46
10,1153,5,197600,126650,124
20,1854,7,1976500,491450,155
10,286,4,376260,359370,270
1,458,3,67310,9730,31
20,3007,5,74220,42590,62
8,2765,5,241840,610930,93
16,1365,2,246990,81240,168
10,430,12,1235730,771150,465
10,1498,3,44860,33310,62
20,332,12,114120,57670,58
10,610,5,33530,26190,62
22,3264,1,4470,630,6
1,3182,3,109790,79560,62
10,625,10,3137740,357060,279
16,303,4,35210,41560,30
10,1804,11,53650,39440,30
10,1727,5,24430,10470,13
20,1176,12,127090,121760,62
8,397,7,54900,96840,31
10,847,11,11120,0,2
10,1313,4,745720,422120,210
20,1243,11,166220,126650,60
20,1968,4,23180,11700,30
1,1620,11,108930,54940,150
20,922,10,92340,56060,30
20,327,4,1433240,1087550,300
10,2811,5,57640,42490,31
16,1492,1,10000,2580,6
16,1743,2,149100,97710,84
10,2233,2,210520,156520,84
20,893,1,33000,22720,16
21,375,6,23560,29070,30
10,1899,10,200920,136340,217
20,1305,5,36930,18460,31
10,1036,12,129270,102020,124
16,1119,8,124140,112570,62
10,992,2,152140,127480,84
8,2275,5,97080,103520,62
20,66,5,270210,143330,155
10,1153,4,189500,123060,120
8,1058,8,18720,17890,93
1,2552,8,17560,14320,14
1,47,1,11910,4330,12
21,1998,3,45230,44400,31
10,2454,2,185820,78940,43
8,2216,6,301200,227430,90
8,401,11,233960,148550,135
10,1606,10,514490,334180,310
8,2691,1,29840,80120,31
14,3053,4,54480,78550,180
10,525,9,202540,147400,90
20,735,9,84430,41960,60
8,377,1,329230,279960,310
8,1103,12,59970,51940,93
10,2997,8,356220,94660,93
8,291,2,30090,4490,84
1,841,8,28020,24300,31
21,2324,10,40800,23750,31
14,972,5,150990,121760,248
10,1924,8,101470,80170,62
22,1497,8,63710,98560,62
8,2803,5,44340,10760,31
20,2309,6,117970,25990,90
10,2032,2,2590360,498440,252
20,350,5,250530,245860,248
16,878,2,73270,62370,112
8,1870,4,122530,19830,150
8,3129,7,55270,38230,62
20,413,6,27390,13580,30
21,60,3,67200,48600,62
14,37,9,52260,68850,60
10,2688,1,56020,39290,20
1,1055,10,36890,58930,31
20,1202,2,94180,20980,84
21,500,7,101680,44520,31
22,1590,12,89910,40490,93
10,2050,3,20020,10230,31
20,2972,2,45400,24550,28
20,1575,4,293730,227510,120
21,3267,9,132150,256030,90
10,1267,4,36410,31070,30
10,1534,2,76290,75910,28
8,3035,11,100840,95350,120
10,1487,2,105530,97820,112
10,1778,9,205180,126890,150
20,1156,7,279390,242740,186
8,2587,6,31680,26480,60
8,2783,2,55570,50110,56
20,626,11,62840,30730,60
10,339,5,526160,139050,124
1,2779,11,20370,12680,30
10,2152,10,132760,104870,186
1,2778,10,33860,68700,31
10,1241,9,132200,17210,30
10,2708,10,2040450,1420090,806
8,1466,6,222880,158800,210
14,2718,3,602450,275390,186
10,2360,4,94060,96760,60
20,676,8,45040,48700,31
8,1700,10,120820,209790,62
20,1742,2,93470,91360,84
10,209,4,70280,53090,60
8,2036,6,83230,69440,98
20,2525,1,54450,23870,20
10,2661,10,49910,35740,62
10,1492,8,242250,31880,124
8,791,3,50470,55470,31
21,1383,12,72300,65120,124
10,624,3,85490,64060,62
10,3075,10,346070,240940,341
10,1434,1,25550,14230,6
20,1195,4,26660,18410,30
8,712,10,53600,138480,31
21,2609,9,32240,35560,30
10,3252,6,140060,103250,150
10,3293,9,244240,179930,120
8,528,7,424020,117520,155
14,1277,10,1110,27250,60
20,568,2,122640,212670,84
10,2086,11,151420,127240,238
8,1109,5,1153330,339180,155
10,1959,12,76700,50040,31
14,160,7,33540,14820,62
1,1649,8,930690,541190,372
10,3145,9,440860,273540,330
10,2698,1,45260,39940,28
10,3267,3,75430,71440,31
20,66,2,327950,177930,140
20,2310,12,393760,396210,124
10,138,3,319260,232710,93
8,2077,6,52230,75120,30
21,544,3,50100,56510,93
20,456,6,242420,226740,90
16,2092,10,336790,67750,31
10,2778,3,39200,38970,31
1,1141,1,8590,6610,6
20,3228,9,56200,15980,60
1,890,4,31900,32250,30
10,3088,11,441730,155180,120
8,2810,5,88350,84680,124
20,2804,4,131970,115870,90
21,1611,3,99710,77600,93
1,2692,1,5360,0,3
1,763,9,57690,43960,60
10,3344,7,455830,262790,248
22,2721,4,159550,62230,148
10,162,4,521100,304270,210
20,1843,3,1774710,412710,279
10,463,7,573690,77880,93
10,1114,11,613090,403790,360
21,544,5,56030,52420,93
20,974,5,580270,288210,186
10,2522,4,56070,47890,90
10,1709,11,233440,165790,90
20,2296,12,196600,372030,93
1,982,4,47500,25900,21
22,3039,6,41400,25540,30
1,1508,5,146710,34140,31
8,261,12,157740,149170,93
20,865,8,171380,136930,62
20,1900,6,166850,15910,30
14,231,7,-4550,21620,31
20,1972,5,141020,225430,62
20,2804,6,117050,107450,90
16,1218,2,50420,36130,28
10,624,2,76910,51410,56
10,1374,3,80280,54430,31
20,2855,10,189630,119770,62
20,863,1,73390,30410,30
20,1514,4,91960,64510,60
1,47,12,65200,54320,124
20,2162,10,173700,164280,93
20,783,4,97140,94400,60
1,304,2,59860,56600,140
8,2800,7,163920,181890,62
10,33,2,785540,534240,261
10,1772,12,1205560,80860,93
10,338,8,876530,499150,403
22,374,5,17030,7180,31
8,626,2,165210,117830,168
1,1273,9,94430,52630,60
20,681,2,86500,73420,28
1,248,5,93500,58750,62
20,380,4,89620,11590,30
10,806,8,111000,58810,62
8,1599,6,40300,43580,30
10,2132,10,100590,76230,93
10,1611,8,1017460,583990,434
10,1649,10,19919200,6374660,2932
21,159,8,80300,32160,93
10,1192,4,1027030,234180,120
1,47,2,75760,61610,112
10,2437,11,2186010,535990,330
8,1574,5,202370,194450,124
14,3028,2,-31090,30,28
10,1560,4,421660,65730,60
10,2492,1,107440,67670,55
10,2975,1,88570,81590,35
10,1037,4,185120,148940,90
10,1881,7,532290,81860,248
10,2070,9,119280,157030,60
10,3075,6,372670,239980,330
10,2232,1,111560,69420,66
10,848,3,383430,253550,302
21,1211,6,53700,71360,30
1,1560,4,148560,19230,30
1,1184,9,46500,49520,30
8,373,5,241550,363580,124
10,116,12,115820,73980,124
22,1673,6,96930,21920,30
21,1832,6,36200,23110,30
20,2360,6,355130,389960,150
20,2946,12,143050,35520,62
8,1011,9,149150,162420,60
10,1805,10,574640,425670,248
10,3325,4,107590,66100,60
10,3136,7,33460,20110,31
1,2779,2,20980,13670,28
10,2471,9,1232620,311010,300
10,2272,6,14640,3530,19
10,1334,11,116460,14930,30
14,1611,7,96360,72960,124
10,2575,1,82650,15320,57
16,2984,2,26680,17800,28
14,797,7,28240,39240,62
10,2866,6,183380,103040,60
10,1218,9,431070,148520,330
22,279,6,44540,4710,30
10,458,1,16020,4520,4
8,885,9,60710,65320,120
1,1677,4,32500,31930,30
1,1586,9,30450,40550,30
10,1210,3,593450,37800,62
21,3195,11,66970,35740,90
22,1825,11,47560,33920,30
10,2299,11,544310,402020,270
16,936,9,31850,23530,30
10,2019,1,38140,20890,22
1,1816,7,36000,25970,62
20,1927,1,79700,74850,29
16,418,12,26200,21090,31
10,940,12,33590,20300,31
21,2790,3,38930,37290,31
22,3267,3,109000,150920,62
22,1969,12,153360,101150,93
8,2773,1,52520,14570,31
21,744,3,52120,54910,31
8,2737,3,37600,22040,31
8,2898,5,250540,292170,124
20,75,4,33100,18750,60
8,399,6,219750,149720,120
10,2916,3,108600,96140,31
10,606,12,33710,17610,31
10,2469,9,359580,191940,300
8,1732,2,63640,58430,28
8,2442,12,112120,148630,31
14,646,9,-9510,21610,120
10,2881,9,113650,89410,120
20,312,12,49670,18430,62
14,1253,12,98400,100040,124
1,2122,5,15460,10990,31
8,2935,8,116810,127650,93
8,2776,12,182480,160600,217
8,223,7,19250,23640,31
10,2880,9,54400,29820,60
10,1545,1,383230,73910,255
10,3089,12,241990,92440,124
8,1372,3,77010,96340,31
14,1747,4,-5010,25410,30
10,2024,11,1459010,308880,585
1,1364,10,8680,4190,31
8,627,3,105290,74780,124
10,2895,4,78350,29150,60
8,624,6,101690,250660,60
20,259,7,41160,24010,31
10,476,10,971620,312150,1520
8,1160,11,69270,78100,60
10,27,11,240970,119220,120
20,2649,12,70060,50480,62
8,2359,9,131250,177610,60
10,3058,5,75770,72180,62
10,842,12,128560,76450,62
14,1675,4,260,29540,60
10,1669,12,485870,330010,341
10,745,9,305040,236830,210
21,278,1,12330,4780,12
20,2721,9,332170,168600,240
20,1495,2,57670,37540,28
10,1897,2,11140,30,6
8,1940,3,190000,293150,62
20,2717,6,137360,130030,120
20,746,3,150460,151000,93
10,2183,8,225050,177150,93
10,2329,5,70900,13860,31
20,3320,6,271070,204980,390
14,1106,9,-13480,17100,120
1,982,5,242130,145710,93
10,1175,3,403160,365530,186
8,1546,6,5591550,2347070,3570
21,278,4,81250,24340,90
10,2458,4,65130,41800,60
1,2737,7,52490,23550,62
20,2698,12,85870,109790,31
20,1660,6,63300,61710,60
21,3057,1,24300,28050,58
20,2946,8,272720,68910,62
10,2095,2,1634850,322950,196
20,3103,1,42390,13630,20
21,3057,10,35600,38850,62
21,1514,11,38790,29470,30
1,2698,11,25820,27880,30
10,119,5,590480,520090,248
10,2233,4,212290,157790,90
21,844,2,55120,37380,28
8,2328,1,51030,71640,31
8,1848,1,10758850,2687670,1457
8,2717,5,51760,61400,62
20,2682,11,193510,72630,60
8,647,7,18840,25280,62
20,268,4,148880,136870,90
8,796,8,278380,95100,246
8,2370,6,307290,321800,60
10,2313,7,157550,137930,62
10,2312,1,16550,3490,10
16,2742,1,5170,1730,3
10,655,7,36460,24830,93
20,1335,8,23470,13320,12
10,1156,8,400600,323070,217
10,2862,5,1488660,1230270,739
21,2380,1,28430,26960,25
20,403,5,54350,56120,31
14,2018,9,64720,83260,60
8,1423,5,954130,130590,93
10,2129,2,78560,57460,56
10,2056,5,48200,28610,31
8,2152,3,53270,68550,31
22,1012,2,31380,42300,28
8,555,6,11580,4780,60
14,1675,12,-13940,14090,36
14,2879,9,50120,20180,60
20,1679,7,83730,48700,31
10,1315,2,83690,62730,28
20,1649,5,4939600,2705270,1612
10,864,3,220700,194010,186
20,422,11,37220,31940,30
10,451,4,148670,135880,270
8,1218,10,142250,90540,62
8,3069,4,414570,112340,120
14,380,10,-16610,1930,31
1,162,11,180690,110480,60
8,381,8,137220,119390,62
10,2070,3,146800,191720,62
10,589,8,1413710,678930,1023
20,1835,1,12460,1680,15
14,2849,5,107890,104110,124
10,449,1,17280,6020,3
10,1741,3,78790,61370,93
8,490,8,8940,10230,19
10,2766,10,42850,25540,62
1,2853,7,29590,17060,62
10,115,8,56400,43060,62
10,1678,4,148520,109740,90
8,267,7,58810,46460,93
14,2423,6,559820,238630,600
10,2492,3,712930,499110,372
16,1382,2,53290,65670,56
22,2344,10,122940,48870,31
10,3056,12,965520,71400,248
20,694,12,61160,13110,186
10,396,6,474140,417420,240
10,2942,2,227650,216680,112
8,3146,6,56170,46880,60
14,1507,3,121820,105100,62
10,43,7,197610,192350,93
10,2085,2,35080,33100,56
20,421,11,120850,89050,60
10,637,2,29240,16120,56
8,1335,9,43890,43740,30
10,962,2,317720,234770,155
14,2670,2,-31120,0,14
20,163,9,99080,64450,30
20,3288,11,126450,98000,90
10,114,8,119300,83300,93
16,1382,5,54000,60550,62
20,1717,1,15060,6260,4
10,2640,12,575990,529380,279
10,582,1,20350,13190,12
10,186,6,35160,17060,30
10,2606,5,99540,77120,62
8,1799,1,326130,348940,211
20,1900,2,230750,24140,28
10,803,4,171610,146540,150
10,2974,7,272230,277950,310
10,1912,8,53170,22710,62
8,1560,5,178920,16250,31
1,1605,5,112810,74430,62
21,2404,4,35970,37400,30
10,1435,3,26950,18420,62
20,436,3,144320,156800,93
10,370,8,184450,158590,155
10,1932,5,639010,538900,454
20,3231,6,107800,84260,60
1,1753,1,6810,2420,3
10,674,3,525760,375030,217
8,1117,7,57230,75010,62
8,126,4,40160,60200,30
10,1300,12,92220,67830,31
16,570,4,37330,34710,30
16,241,11,33690,36460,30
20,2804,2,121930,111980,84
8,2833,2,61520,84620,28
22,2215,9,205660,169930,120
20,2521,7,174020,80060,93
10,1642,2,43510,3030,28
1,3141,2,49380,40700,56
20,659,12,405630,81090,93
20,2402,8,84920,74930,62
1,3283,4,142930,68750,90
10,2297,9,73680,51860,30
16,3215,9,122820,22490,90
1,324,1,12680,20140,9
16,1823,3,159490,112970,62
10,1019,7,851920,50090,62
14,982,3,70980,66650,62
10,2318,6,348410,145750,100
22,83,4,11040,13210,12
8,1626,2,32790,10920,12
16,1426,5,77040,38610,62
16,1453,1,8110,7840,6
10,796,3,511070,47130,155
10,2808,2,37980,35660,28
20,418,2,44290,87640,28
8,1753,11,50610,52870,30
8,1102,6,289840,142830,120
20,1169,1,22550,15360,14
22,481,2,252760,81480,168
20,1706,10,58100,53730,31
10,732,12,51930,36520,31
10,304,6,30870,19650,30
8,3137,6,44560,50690,30
21,2432,1,26060,31630,29
22,1544,10,87820,110670,93
8,933,10,276820,196170,155
10,2950,1,27830,2660,18
10,260,3,389920,356140,217
10,2939,9,165020,153000,90
10,2117,4,41050,30490,60
21,2849,8,522070,401710,155
20,910,9,44080,20880,30
20,381,5,128890,85500,62
8,2589,1,9050,1530,62
21,1160,8,54420,67800,93
10,1820,6,427080,225270,156
20,3227,2,41950,48490,28
8,1480,12,5719020,1702690,868
20,1833,1,16160,4660,10
14,1651,5,222590,103950,31
8,1732,3,78570,70000,31
10,1505,6,329950,345460,150
22,2386,9,20020,11960,30
20,1900,4,235970,21200,30
10,125,1,13310,2440,4
20,898,10,148750,19660,31
8,1497,12,496280,779600,233
22,782,1,7080,4680,3
20,1055,3,61430,42640,62
20,3197,11,12800,1790,5
20,434,2,69350,67120,28
10,1692,7,57060,53610,62
20,956,1,70720,16080,15
10,1078,9,132960,103750,60
10,2227,8,377590,284400,155
8,2344,10,434860,362970,125
10,2329,2,62110,11370,28
10,2785,1,31740,14000,12
21,2388,5,33010,18530,62
10,1313,5,792500,433820,217
20,36,9,35160,31890,30
20,1156,11,249470,217970,180
10,3332,8,827700,482170,217
20,2926,10,92910,105850,31
10,2327,5,87170,60570,62
22,1419,8,97570,15230,93
20,33,9,232790,204250,180
20,135,7,137030,113740,62
21,2387,4,43490,11770,60
20,1851,3,8450940,1939860,1116
8,947,2,69180,54960,56
10,929,5,110860,113460,93
8,2546,4,44820,52570,60
1,67,10,61270,47600,124
1,2423,10,505290,225790,310
20,2126,10,222090,154910,93
20,2031,7,94480,49610,31
8,2756,8,17990,22070,31
8,621,1,101410,132750,124
21,1032,4,42570,22730,60
22,2376,9,32680,26890,30
10,1749,9,106880,70530,60
22,2083,10,23530,22560,31
8,463,10,160630,22070,62
20,1484,6,39600,30010,30
20,104,10,118370,81350,93
16,2984,11,26930,19400,30
10,2985,10,109670,75350,62
22,1841,2,1271230,400950,308
8,947,12,38380,32710,62
1,109,9,48280,26860,30
10,1788,6,72340,45170,90
10,2819,5,1817230,969960,403
20,2394,1,23660,10480,12
20,2028,12,129900,100610,93
10,600,8,343460,225730,93
10,489,3,123340,117950,62
14,2376,7,15020,50400,62
10,9,10,67010,28950,62
1,816,8,60110,52810,62
22,1211,6,39930,51510,30
10,3232,6,1083300,549320,600
10,2237,7,131030,141090,62
10,2801,4,43560,30140,60
10,3091,9,293780,65570,90
8,1324,8,29630,13660,62
8,2548,9,19550,26900,60
10,1834,7,299590,231390,124
21,609,9,13890,16670,60
20,1726,9,10790,0,1
8,2680,7,122360,106820,31
10,2315,12,263080,21380,31
10,2088,5,66700,58170,31
22,743,7,16520,13770,17
10,1980,12,275510,262570,310
8,1423,6,936130,119970,90
20,2305,10,179170,39270,31
20,2348,3,28380,16630,19
14,1634,9,-5050,34780,30
8,221,10,28510,26350,93
22,857,8,11500,9910,20
10,434,8,215090,154000,93
20,304,6,29370,17910,36
10,1644,10,168760,99690,124
20,604,5,55370,64310,31
21,2200,8,76990,63090,62
20,874,8,91450,51120,62
20,1247,2,91730,50960,56
8,893,2,97350,102500,56
1,1383,12,113180,110020,93
10,311,9,82430,71860,60
1,2018,1,19540,10850,6
20,1840,5,553550,70930,62
21,3267,12,185100,330170,93
20,565,10,571950,298700,93
22,1145,4,282770,116570,180
10,2079,2,51510,38790,28
1,458,11,17730,4200,30
22,2365,3,38170,35310,31
21,1608,12,126380,87970,93
8,1258,2,48350,87440,28
10,2056,2,41930,26410,28
21,3026,10,10150,6290,31
8,98,1,63650,119610,31
8,1732,1,73500,60770,31
10,482,4,16200,6000,8
10,2964,8,32440,19060,12
22,1592,2,46880,65480,28
8,2561,1,247520,549380,186
8,1208,3,359530,230090,93
10,3192,11,456370,97320,240
10,579,10,229610,156560,124
20,2648,3,109920,42380,31
20,418,9,53250,92900,30
20,564,6,1491600,762640,180
22,2710,10,27770,21890,31
1,3134,5,20830,14870,31
22,2344,3,122920,51430,31
1,1789,5,84650,105250,155
10,1187,10,21540,10780,31
10,3151,11,100610,64440,60
10,1535,2,35480,23350,28
20,1309,11,1413700,307220,150
10,837,12,30200,13610,31
22,481,3,271180,102230,186
8,1427,10,1387440,639270,1178
10,832,8,57950,36150,62
10,873,11,223340,110260,60
22,1130,4,53180,57000,60
20,360,3,69480,47410,31
16,1731,12,116320,35190,124
10,884,12,44220,22340,31
20,1799,9,125530,107490,60
20,555,3,93500,30720,93
22,2698,11,60000,79360,60
10,877,8,59420,29970,62
8,1408,7,68830,74630,124
8,759,2,102510,86440,84
14,1839,10,19190,50110,62
8,929,9,55640,80840,60
16,1872,5,74020,76760,155
1,621,2,45630,54690,56
20,1787,4,47920,28630,30
10,398,4,143440,109000,90
1,1107,2,216830,147610,56
10,2023,3,88290,70240,124
14,2562,2,-31080,20,28
10,2978,12,339740,280440,217
20,1308,7,5358530,1275290,682
10,3065,10,59400,38200,62
10,2100,3,63120,53530,31
16,898,7,79810,82700,31
10,534,2,311450,290330,140
20,2802,10,70940,111760,31
10,3210,8,110150,32110,124
10,1488,4,47970,30000,30
10,2296,6,168430,174240,60
20,1243,8,165720,132360,62
10,3231,5,442610,290160,403
8,361,8,58650,103330,31
20,893,2,172180,158180,112
10,1570,12,1146700,412600,305
14,1095,7,15220,39220,62
10,17,10,49820,53830,62
8,1964,8,318900,282670,186
20,3172,3,73360,54410,62
8,1481,2,129980,42100,28
20,1588,2,113110,106500,28
8,1383,9,487990,504330,360
20,748,2,131260,93750,84
10,2671,6,178300,68500,30
10,525,12,224140,164600,93
10,595,4,62720,36980,30
10,2804,7,357570,339760,248
10,3104,4,103020,90090,60
1,2811,9,42470,106750,30
20,303,4,400800,236340,120
10,2524,5,143390,73580,31
10,2794,9,526260,288990,240
10,3195,4,4274180,903770,1410
20,3116,3,261060,112170,62
10,673,11,822030,26730,105
10,784,5,220410,169310,93
10,690,9,199260,133130,90
10,1408,6,688960,578710,510
10,1791,7,105160,96550,62
10,1134,4,192360,160220,240
10,702,12,64950,47580,31
10,678,8,43410,29330,31
22,2858,12,95400,124640,62
10,2317,6,131470,106170,180
10,407,5,58380,67260,62
8,2935,6,133130,132120,90
8,777,9,228480,293370,120
10,3301,3,73080,38560,62
10,2837,1,59680,41740,33
20,3135,11,14540,2590,5
1,1696,4,140550,89640,60
10,2004,8,40680,25710,62
22,3007,5,24240,21620,31
20,79,7,49500,35860,31
21,481,10,235840,102570,155
20,1970,8,338790,188400,75
10,748,6,166200,151260,60
10,2446,11,53870,34140,30
10,266,2,35130,27710,56
10,2096,4,39820,15210,60
8,1958,12,66140,127350,31
20,2040,10,50890,23230,72
10,2901,10,31680,19330,62
22,1482,8,97530,33690,31
8,3291,11,19710,18020,30
10,362,1,38450,30060,18
20,3103,3,161350,66890,124
20,2792,2,760700,188050,84
22,2170,4,17500,25780,26
20,1516,6,163330,225340,90
20,1851,1,852990,195760,190
16,184,4,76800,120950,30
10,1037,7,244540,181610,93
21,2849,6,579980,474180,150
20,1203,3,399490,261970,279
21,1567,2,23700,8950,28
8,2040,8,28420,16560,40
10,1987,11,49670,36240,30
10,2004,9,47440,29650,60
1,1957,7,58920,82450,31
10,1658,5,61020,39730,31
